"id_student","code_module","code_presentation","gender","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability","module_presentation_length","date_registration","Exam_score","TMA_score","CMA_score","click_before_course","click_Q1","click_Q2","click_Q3","click_Q4","homepage","quiz","page","oucontent ","subpage","resource","oucollaborate","url","glossary","externalquiz","ouwiki","questionnaire","dataplus","final_result"
599297,"STEM","2014J","M","A Level or Equivalent","Low(0-30%)","0-35",0,120,"N",269,-9,0,50,67,26,309,16,0,0,88,32,0,30,92,62,0,6,1,0,0,0,0,"Fail"
599398,"STEM","2014J","M","Lower Than A Level","High(60-100%)","0-35",0,60,"N",269,-57,36,71.3333333333333,81.7272727272727,147,1237,804,958,1424,700,2093,18,712,349,122,9,28,0,0,5,0,3,"Fail"
599429,"STEM","2014J","M","A Level or Equivalent","Low(0-30%)","0-35",0,90,"N",269,-3,0,74.6666666666667,0,0,449,103,32,0,135,113,0,200,2,12,3,12,0,0,0,0,0,"Withdrawn"
599461,"STEM","2014J","F","A Level or Equivalent","Low(0-30%)","0-35",0,90,"N",269,-15,0,0,0,0,50,0,0,0,31,2,0,1,3,13,0,0,0,0,0,0,0,"Withdrawn"
599491,"STEM","2014J","M","HE Qualification","High(60-100%)","35-55",0,30,"N",269,-31,36,76.75,78.5,220,903,631,461,781,645,828,0,470,414,185,10,20,0,0,0,0,0,"Fail"
599663,"STEM","2014J","M","HE Qualification","Middle(30-60%)","0-35",0,60,"N",269,-38,0,86,67.6666666666667,104,246,41,88,0,87,327,0,1,26,22,0,4,0,0,0,0,0,"Withdrawn"
599740,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","35-55",0,60,"N",269,-25,52,66.5555555555556,64,111,1299,1376,1188,684,668,1260,24,1886,358,134,3,53,0,0,42,14,13,"Pass"
599976,"STEM","2014J","M","Lower Than A Level","Middle(30-60%)","0-35",0,30,"N",269,-123,0,0,0,14,70,0,0,0,28,29,0,0,11,11,0,4,0,0,0,0,0,"Fail"
600042,"STEM","2014J","F","A Level or Equivalent","Middle(30-60%)","0-35",0,90,"N",269,-31,0,0,0,11,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,"Withdrawn"
600067,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",269,-64,94,93.25,87.75,72,507,232,195,702,135,1090,3,143,187,72,2,2,0,0,0,0,0,"Distinction"
600175,"STEM","2014J","M","HE Qualification","High(60-100%)","35-55",0,90,"N",269,-23,0,68,78,60,1125,0,0,0,163,725,0,81,41,34,0,4,0,0,0,0,0,"Withdrawn"
600350,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","0-35",0,60,"N",269,-22,0,0,56,99,77,0,0,0,30,112,0,2,3,3,0,1,0,0,0,0,0,"Withdrawn"
600535,"STEM","2014J","M","Lower Than A Level","Middle(30-60%)","0-35",0,30,"N",269,-24,22,0,64.25,19,414,606,780,763,528,529,3,867,87,91,2,14,0,0,0,0,0,"Fail"
600796,"STEM","2014J","F","Lower Than A Level","High(60-100%)","0-35",0,60,"N",269,-14,76,0,77.75,125,1338,763,1170,1809,771,2502,2,289,339,117,123,7,0,0,0,0,0,"Pass"
600869,"STEM","2014J","M","Lower Than A Level","High(60-100%)","0-35",0,60,"N",269,-45,0,0,100,111,43,0,0,0,18,113,0,2,8,10,0,1,0,0,0,0,0,"Withdrawn"
600898,"STEM","2014J","M","A Level or Equivalent","Low(0-30%)","0-35",0,90,"N",269,-67,0,83,0,31,430,44,0,0,112,140,0,153,5,16,2,22,0,0,0,0,0,"Withdrawn"
601043,"STEM","2014J","M","A Level or Equivalent","Low(0-30%)","0-35",0,30,"N",269,-135,0,79.25,85,124,999,506,701,468,596,385,0,1129,49,49,2,113,0,0,205,0,0,"Withdrawn"
601054,"STEM","2014J","M","A Level or Equivalent","Low(0-30%)","0-35",1,60,"N",269,-23,0,75,0,59,425,328,255,291,154,75,0,908,9,28,1,54,0,0,61,0,0,"Withdrawn"
601082,"STEM","2014J","M","Lower Than A Level","High(60-100%)","35-55",0,60,"N",269,-53,30,66.4444444444444,70.5,184,950,448,515,143,487,612,0,368,265,111,1,23,0,26,119,0,0,"Fail"
601234,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","35-55",0,60,"N",269,-31,46,68.5,83.25,167,546,214,389,371,302,600,1,469,136,115,8,17,0,0,0,0,0,"Pass"
601388,"STEM","2014J","F","A Level or Equivalent","Middle(30-60%)","0-35",0,60,"N",269,-87,40,68.75,72.5,1,145,103,121,205,105,322,2,0,77,44,0,2,0,0,0,0,0,"Pass"
601431,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","35-55",0,60,"N",269,-14,0,63,66,3,4,328,253,0,82,165,0,37,94,51,9,8,0,0,0,0,0,"Fail"
601517,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,30,"N",269,-17,32,43,65,1,387,101,144,247,164,578,0,7,56,49,0,14,0,0,0,0,0,"Fail"
601566,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",269,-115,0,64,80,91,79,54,94,5,66,201,0,0,16,10,0,1,0,0,0,0,0,"Withdrawn"
601567,"STEM","2014J","M","Lower Than A Level","High(60-100%)","0-35",0,60,"N",269,-23,0,56.8333333333333,35.5,0,442,231,257,36,195,90,0,479,42,38,0,8,0,0,65,0,0,"Fail"
601753,"STEM","2014J","M","Lower Than A Level","Middle(30-60%)","35-55",0,90,"N",269,-67,0,0,44,227,521,0,0,0,117,388,0,68,31,17,5,9,0,0,0,0,0,"Withdrawn"
601857,"STEM","2014J","F","Lower Than A Level","High(60-100%)","0-35",0,120,"Y",269,-155,0,0,0,366,566,0,0,0,154,585,0,49,59,24,1,7,0,0,0,0,0,"Withdrawn"
601956,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","0-35",0,60,"N",269,-155,87,47.9,58,104,494,481,332,474,522,260,0,159,227,102,5,64,0,5,51,0,0,"Withdrawn"
602123,"STEM","2014J","M","Lower Than A Level","High(60-100%)","0-35",0,90,"N",269,-123,38,49.6666666666667,65.5,1,327,294,339,431,179,493,0,517,135,48,3,8,0,0,0,0,0,"Fail"
602151,"STEM","2014J","M","A Level or Equivalent","Low(0-30%)","0-35",0,60,"N",269,-37,80,92.5,93.5,1,241,224,474,284,189,704,1,51,117,29,0,4,0,0,0,0,0,"Pass"
602533,"STEM","2014J","M","A Level or Equivalent","Low(0-30%)","0-35",0,60,"Y",269,-49,92,85.3,94.5,44,345,272,380,271,214,174,1,113,201,61,2,12,0,10,113,0,0,"Distinction"
602683,"STEM","2014J","F","HE Qualification","Middle(30-60%)","35-55",0,60,"N",269,-102,94,97,97,203,1520,706,832,726,693,1045,0,18,343,77,8,5,0,0,0,0,0,"Distinction"
602806,"STEM","2014J","F","A Level or Equivalent","Middle(30-60%)","0-35",0,150,"N",269,-150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Withdrawn"
602827,"STEM","2014J","M","Lower Than A Level","Middle(30-60%)","0-35",0,60,"N",269,-29,0,54,75,1,154,182,0,0,45,231,0,18,25,8,0,2,0,0,0,0,0,"Withdrawn"
602856,"STEM","2014J","F","HE Qualification","Middle(30-60%)","0-35",0,60,"N",269,-121,0,0,89,219,1459,0,0,0,313,250,0,417,126,83,0,15,0,0,0,0,0,"Withdrawn"
602973,"STEM","2014J","F","Lower Than A Level","Low(0-30%)","0-35",0,60,"N",269,-101,66,91,75.5,182,265,316,451,498,216,804,0,34,161,133,0,15,0,0,0,0,0,"Pass"
603049,"STEM","2014J","M","HE Qualification","Middle(30-60%)","0-35",0,60,"N",269,-37,60,63,73.6666666666667,0,200,197,76,54,68,306,0,0,41,30,0,3,0,0,0,0,0,"Pass"
603129,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","0-35",0,60,"N",269,-63,74,0,82.25,2,150,56,151,152,100,319,0,0,49,32,3,3,0,0,0,0,0,"Pass"
603179,"STEM","2014J","M","Lower Than A Level","Middle(30-60%)","35-55",1,60,"N",269,-20,44,63.75,68.6666666666667,0,851,285,695,128,297,534,1,566,134,44,17,28,0,0,211,0,0,"Pass"
603302,"STEM","2014J","M","A Level or Equivalent","Low(0-30%)","0-35",0,90,"Y",269,-40,82,84.8,71.5,187,811,529,373,352,536,486,0,319,368,130,14,48,11,13,64,0,0,"Withdrawn"
603325,"STEM","2014J","F","A Level or Equivalent","Middle(30-60%)","0-35",0,60,"Y",269,-122,92,83.5,96,75,836,318,183,228,148,970,2,166,104,31,0,9,0,0,0,0,0,"Distinction"
603503,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","0-35",0,30,"N",269,-46,78,85,78.75,14,169,103,160,281,159,314,4,33,98,44,0,8,0,0,0,0,0,"Pass"
603529,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","0-35",0,90,"N",269,-43,66,80,64,3,241,234,226,753,87,1237,2,11,73,29,0,1,0,0,0,0,0,"Pass"
603560,"STEM","2014J","F","Lower Than A Level","High(60-100%)","0-35",0,30,"N",269,-45,0,0,89,636,2366,0,0,0,130,2690,0,79,66,13,0,23,0,0,0,0,0,"Withdrawn"
603620,"STEM","2014J","F","A Level or Equivalent","Middle(30-60%)","0-35",0,60,"N",269,-60,66,94,82,16,668,424,729,475,706,444,2,31,94,15,0,6,0,0,0,0,0,"Pass"
603728,"STEM","2014J","M","HE Qualification","Low(0-30%)","0-35",0,30,"N",269,-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fail"
603979,"STEM","2014J","F","HE Qualification","Middle(30-60%)","35-55",0,90,"N",269,-98,0,0,67,63,376,0,0,0,80,195,0,73,23,15,0,2,0,0,0,0,0,"Withdrawn"
604057,"STEM","2014J","F","A Level or Equivalent","High(60-100%)","0-35",0,120,"N",269,-37,100,97.4285714285714,99.5,105,1109,349,1180,1157,307,1184,2,855,130,190,14,44,0,0,320,0,0,"Distinction"
604340,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","0-35",0,60,"N",269,-146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Withdrawn"
604379,"STEM","2014J","M","A Level or Equivalent","Low(0-30%)","0-35",0,90,"N",269,-56,0,0,33,2,139,0,0,0,22,71,0,28,12,8,0,0,0,0,0,0,0,"Withdrawn"
604694,"STEM","2014J","M","Lower Than A Level","High(60-100%)","0-35",0,60,"N",269,-88,0,48,71,2,179,75,0,0,69,92,0,7,5,14,0,0,0,0,0,0,0,"Withdrawn"
604825,"STEM","2014J","F","Lower Than A Level","High(60-100%)","0-35",0,120,"N",269,-122,0,0,75.5,4,110,100,21,0,32,117,0,59,19,6,0,1,0,0,0,0,0,"Withdrawn"
604991,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","35-55",0,60,"N",269,-141,0,0,99,575,539,6,0,0,63,989,0,4,47,6,0,2,0,0,0,0,0,"Fail"
605111,"STEM","2014J","M","Lower Than A Level","Middle(30-60%)","0-35",0,30,"N",269,-29,70,0,78.25,12,189,101,125,149,87,244,0,29,59,33,2,13,0,0,0,0,0,"Pass"
605264,"STEM","2014J","M","Lower Than A Level","Middle(30-60%)","0-35",0,60,"N",269,-87,0,0,0,0,45,0,0,0,22,0,0,7,5,9,0,1,0,0,0,0,0,"Withdrawn"
605367,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","35-55",0,90,"N",269,-53,14,72.25,77.5,404,2598,935,2195,1114,1226,1003,5,3194,333,293,30,139,0,0,453,0,0,"Fail"
605459,"STEM","2014J","M","Lower Than A Level","High(60-100%)","0-35",0,150,"N",269,-22,0,54,33,16,179,24,0,0,79,32,0,6,15,34,1,5,0,0,0,0,0,"Withdrawn"
605468,"STEM","2014J","F","A Level or Equivalent","High(60-100%)","35-55",0,60,"Y",269,-46,0,78,86,19,198,49,0,0,67,113,0,47,14,15,0,1,0,0,0,0,0,"Withdrawn"
605540,"STEM","2014J","M","A Level or Equivalent","Low(0-30%)","0-35",0,90,"Y",269,-51,94,83,91.5,177,971,219,238,242,194,347,0,26,138,37,13,3,0,0,0,0,0,"Distinction"
605545,"STEM","2014J","M","Post Graduate Qualification","Middle(30-60%)","35-55",0,60,"N",269,-22,0,81,78,3,315,0,0,0,46,214,0,18,33,4,0,3,0,0,0,0,0,"Fail"
605666,"STEM","2014J","M","HE Qualification","High(60-100%)","0-35",0,60,"N",269,-30,78,96,67,5,12,27,16,170,56,52,3,0,37,16,0,2,0,0,0,0,0,"Pass"
605868,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","35-55",0,30,"N",269,-63,92,0,98,481,3099,838,540,1183,608,1899,5,148,184,2100,3,13,0,0,0,0,0,"Distinction"
606036,"STEM","2014J","M","HE Qualification","Middle(30-60%)","35-55",0,90,"N",269,-22,0,0,33,133,66,0,0,0,20,55,0,30,51,39,0,4,0,0,0,0,0,"Withdrawn"
606064,"STEM","2014J","F","HE Qualification","High(60-100%)","0-35",0,90,"N",269,-30,56,90.25,94,24,402,387,436,367,252,680,5,88,164,84,0,5,0,0,0,0,0,"Pass"
606170,"STEM","2014J","M","Lower Than A Level","Middle(30-60%)","0-35",0,30,"N",269,-29,46,0,70.75,0,196,142,277,187,76,405,0,220,34,36,0,1,0,0,0,0,0,"Pass"
606182,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","35-55",0,60,"N",269,-138,0,77.75,0,72,992,403,844,292,362,136,0,1468,80,33,8,65,0,0,372,0,0,"Withdrawn"
606344,"STEM","2014J","M","A Level or Equivalent","Low(0-30%)","0-35",0,60,"N",269,-36,0,96,57.5,0,506,63,22,0,76,261,0,2,47,51,1,4,0,0,0,0,0,"Withdrawn"
606345,"STEM","2014J","F","A Level or Equivalent","High(60-100%)","35-55",0,90,"N",269,-25,66,89.5,94,5,327,103,160,2298,141,2498,3,16,180,36,1,7,0,0,0,0,0,"Pass"
607047,"STEM","2014J","M","Post Graduate Qualification","High(60-100%)","0-35",0,60,"N",269,-24,66,73.75,80.5,7,344,159,188,399,162,623,3,9,77,94,0,3,0,0,0,0,0,"Pass"
607085,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","0-35",0,60,"N",269,-32,60,54.75,68.25,1,145,107,72,123,77,309,0,0,30,14,0,2,0,0,0,0,0,"Pass"
607094,"STEM","2014J","F","A Level or Equivalent","Low(0-30%)","0-35",0,120,"N",269,-16,0,94.6666666666667,85.3333333333333,54,261,79,135,0,102,279,0,12,61,67,2,1,0,0,0,0,0,"Fail"
607143,"STEM","2014J","M","Lower Than A Level","High(60-100%)","0-35",0,60,"N",269,-21,0,0,22,101,341,0,0,0,119,47,0,124,20,48,0,1,0,0,0,0,0,"Fail"
607427,"STEM","2014J","F","Lower Than A Level","Middle(30-60%)","0-35",0,180,"Y",269,-88,0,0,0,7,58,0,0,0,14,39,0,7,0,3,0,2,0,0,0,0,0,"Withdrawn"
607429,"STEM","2014J","F","A Level or Equivalent","High(60-100%)","35-55",0,30,"Y",269,-28,44,78,60.3333333333333,2,268,95,61,788,133,862,0,51,51,14,2,6,0,0,0,0,0,"Pass"
607555,"STEM","2014J","M","HE Qualification","High(60-100%)","0-35",0,120,"N",269,-25,54,41.3333333333333,33,0,93,79,263,659,146,698,0,7,133,88,0,9,0,0,0,0,0,"Fail"
607600,"STEM","2014J","M","Lower Than A Level","Middle(30-60%)","0-35",0,60,"N",269,-25,0,0,44,4,120,0,0,0,23,82,0,2,5,7,0,0,0,0,0,0,0,"Withdrawn"
607668,"STEM","2014J","F","A Level or Equivalent","High(60-100%)","0-35",0,120,"N",269,-74,68,83.6666666666667,75.75,33,528,176,315,464,325,771,2,224,98,71,2,11,0,0,0,0,0,"Pass"
607812,"STEM","2014J","F","HE Qualification","High(60-100%)","35-55",0,60,"N",269,-65,72,82,88,29,1284,696,828,986,599,1782,17,34,441,136,0,13,0,0,0,0,0,"Pass"
607900,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","35-55",0,90,"N",269,-43,0,92,91.5,784,4092,585,16,0,2537,500,0,581,232,55,3,54,0,0,0,0,0,"Withdrawn"
607947,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,30,"N",269,-31,88,91.25,89,78,197,41,139,112,93,323,5,28,59,29,0,22,0,0,0,0,0,"Distinction"
60809,"STEM","2014J","M","Lower Than A Level","High(60-100%)","0-35",0,120,"N",269,-24,46,90.25,88,22,847,1230,1323,1519,774,2004,6,850,174,102,7,71,0,0,535,0,0,"Pass"
608423,"STEM","2014J","M","Lower Than A Level","Low(0-30%)","0-35",0,90,"N",269,-100,0,68.6666666666667,65.6666666666667,14,83,154,85,0,69,155,0,34,49,17,0,12,0,0,0,0,0,"Withdrawn"
608571,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,160,"N",269,-42,0,64,89,48,196,4,0,0,38,175,0,3,16,14,0,2,0,0,0,0,0,"Fail"
608669,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",269,-15,0,0,0,0,11,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,"Fail"
608681,"STEM","2014J","M","Lower Than A Level","Low(0-30%)","0-35",0,60,"Y",269,-35,30,49.5,37.75,0,183,96,105,70,130,147,0,8,52,65,3,10,0,0,0,0,0,"Fail"
608746,"STEM","2014J","F","Lower Than A Level","Low(0-30%)","0-35",1,120,"N",269,-30,62,81,84,245,604,127,166,263,251,325,7,164,259,187,61,24,0,4,7,0,0,"Pass"
608821,"STEM","2014J","F","A Level or Equivalent","High(60-100%)","35-55",0,60,"N",269,-23,0,0,0,105,0,0,0,0,11,85,0,0,6,3,0,0,0,0,0,0,0,"Withdrawn"
608891,"STEM","2014J","M","Lower Than A Level","High(60-100%)","0-35",0,60,"N",269,-68,0,90.4285714285714,89.7777777777778,233,1092,612,314,383,252,637,12,880,247,75,3,42,0,0,32,9,0,"Fail"
608978,"STEM","2014J","F","HE Qualification","Middle(30-60%)","35-55",0,60,"N",269,-81,100,96.5,97,319,2111,1359,1321,2353,1535,1891,3,35,227,88,1,29,0,0,0,0,0,"Distinction"
608983,"STEM","2014J","F","HE Qualification","Low(0-30%)","35-55",0,60,"N",269,-39,0,0,0,41,1,0,0,0,9,0,0,16,10,6,0,1,0,0,0,0,0,"Withdrawn"
609031,"STEM","2014J","F","Lower Than A Level","High(60-100%)","0-35",0,90,"N",269,-98,68,89,80,49,281,163,257,367,131,768,0,47,58,24,0,7,0,0,0,0,0,"Pass"
609044,"STEM","2014J","M","A Level or Equivalent","Low(0-30%)","0-35",1,60,"N",269,-35,0,0,0,7,36,0,0,0,9,2,0,0,14,15,0,2,0,0,0,0,0,"Withdrawn"
609235,"STEM","2014J","M","HE Qualification","Middle(30-60%)","0-35",0,90,"N",269,-14,98,95.25,95.5,10,293,181,220,225,219,538,0,17,69,79,0,1,0,0,0,0,0,"Distinction"
609456,"STEM","2014J","M","HE Qualification","Low(0-30%)","0-35",0,120,"N",269,-102,74,83.5,93.25,121,914,235,380,544,307,1069,0,461,165,132,4,6,0,0,0,0,0,"Pass"
609527,"STEM","2014J","M","HE Qualification","High(60-100%)","0-35",0,60,"N",269,-32,0,0,56,9,347,0,0,0,52,70,0,162,18,13,0,9,0,0,0,0,0,"Withdrawn"
609537,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",269,-46,98,99,96.25,75,2145,403,491,1842,296,3922,0,46,209,60,0,15,0,0,0,0,0,"Distinction"
609891,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","0-35",0,60,"N",269,-30,30,54.375,56.4545454545455,7,714,685,1284,3954,654,3278,3,1694,428,174,4,33,0,0,0,0,0,"Fail"
610019,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","55<=",0,90,"N",269,-35,50,0,64.75,7,865,259,369,520,279,844,7,334,322,66,30,22,0,0,0,0,0,"Pass"
610033,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","0-35",0,60,"N",269,-16,94,86.5,89.25,6,582,97,225,236,239,556,3,6,158,136,0,18,0,0,0,0,0,"Distinction"
610279,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",269,-36,48,0,72.6666666666667,44,348,182,159,77,116,565,1,5,47,26,0,9,0,0,0,0,0,"Pass"
610285,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",269,-22,96,98,89,98,686,292,182,165,321,260,0,51,237,76,6,30,0,5,106,0,0,"Withdrawn"
610324,"STEM","2014J","M","HE Qualification","Middle(30-60%)","0-35",0,30,"N",269,-34,0,0,0,22,56,3,0,3,41,0,0,9,5,5,0,1,0,0,0,0,0,"Fail"
610537,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","0-35",0,120,"N",269,-81,0,44.75,33,24,140,15,0,0,65,67,0,14,20,9,0,2,0,0,0,0,0,"Fail"
610549,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","35-55",1,60,"N",269,-9,0,0,56,0,128,0,0,0,10,107,0,0,4,3,0,0,0,0,0,0,0,"Withdrawn"
610622,"STEM","2014J","F","Lower Than A Level","Low(0-30%)","0-35",0,210,"N",269,-142,0,75,0,25,153,0,0,0,46,56,0,34,17,24,0,1,0,0,0,0,0,"Withdrawn"
610643,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","35-55",0,60,"N",269,-29,64,60,78,75,168,105,105,204,119,356,2,6,56,53,0,6,0,0,0,0,0,"Pass"
610650,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,90,"N",269,-66,96,76.5,91.75,5,110,36,117,125,112,171,3,0,50,31,0,1,0,0,0,0,0,"Pass"
610681,"STEM","2014J","F","A Level or Equivalent","High(60-100%)","0-35",0,30,"N",269,-18,0,0,79.6666666666667,0,106,264,54,6,40,321,0,6,41,7,0,5,0,0,0,0,0,"Fail"
610684,"STEM","2014J","M","Lower Than A Level","Low(0-30%)","35-55",0,60,"Y",269,-82,0,72.75,11,183,1024,496,975,410,474,398,2,1520,72,38,3,67,0,0,444,0,0,"Withdrawn"
610881,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","35-55",0,60,"N",269,-57,94,93.25,90,1,482,468,464,705,525,709,19,78,443,257,1,14,0,0,0,0,0,"Distinction"
610904,"STEM","2014J","M","A Level or Equivalent","Low(0-30%)","0-35",0,60,"N",269,-58,54,83,79.5,121,2449,1082,2312,2320,1214,2942,9,2185,273,113,0,123,0,0,886,0,0,"Pass"
611173,"STEM","2014J","F","A Level or Equivalent","High(60-100%)","0-35",1,60,"N",269,-87,50,68,48.75,3,119,35,47,108,51,181,1,0,31,12,0,1,0,0,0,0,0,"Pass"
611407,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,30,"N",269,-24,86,78.5,91,14,1084,418,877,318,291,547,9,772,53,36,4,59,0,0,496,0,0,"Pass"
611465,"STEM","2014J","M","Lower Than A Level","High(60-100%)","0-35",1,120,"N",269,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Withdrawn"
611520,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","0-35",0,180,"N",269,-147,0,45.75,0,56,550,222,66,0,146,0,0,201,16,51,0,1,0,0,86,0,0,"Withdrawn"
611593,"STEM","2014J","M","Post Graduate Qualification","High(60-100%)","35-55",0,60,"N",269,-35,92,97.25,96.25,33,213,146,27,163,93,319,0,30,54,61,1,7,0,0,0,0,0,"Distinction"
611813,"STEM","2014J","M","Lower Than A Level","Low(0-30%)","35-55",0,60,"N",269,-59,96,95,90.7272727272727,55,1820,1015,1041,1273,391,831,9,2460,484,114,19,33,0,0,29,12,7,"Distinction"
611852,"STEM","2014J","M","A Level or Equivalent","Low(0-30%)","0-35",0,60,"N",269,-23,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Withdrawn"
612127,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","0-35",1,30,"N",269,-17,0,74.8,56.5,29,344,232,93,103,115,171,0,379,36,19,0,22,0,0,20,0,0,"Withdrawn"
612177,"STEM","2014J","M","HE Qualification","High(60-100%)","0-35",0,60,"N",269,-14,50,80,62,0,99,233,284,238,112,482,0,39,59,18,19,3,0,0,0,0,0,"Pass"
612179,"STEM","2014J","F","HE Qualification","Middle(30-60%)","0-35",0,60,"N",269,-14,48,48.5,59,4,123,96,111,118,120,214,2,0,60,26,3,3,0,0,0,0,0,"Pass"
612183,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","35-55",0,60,"N",269,-24,52,0,64.6666666666667,59,848,484,374,703,317,681,0,300,181,85,0,12,0,0,0,0,0,"Pass"
612187,"STEM","2014J","M","HE Qualification","High(60-100%)","0-35",0,60,"N",269,-14,44,0,58.6666666666667,26,233,284,438,313,154,573,0,295,77,17,5,9,0,0,0,0,0,"Pass"
61227,"STEM","2014J","F","Lower Than A Level","High(60-100%)","0-35",0,30,"Y",269,-38,0,0,68.25,44,1019,663,971,1945,382,3194,8,502,211,101,8,2,0,0,0,0,0,"Pass"
612283,"STEM","2014J","F","Lower Than A Level","Low(0-30%)","0-35",0,30,"N",269,-65,0,30.6666666666667,0,89,332,90,0,0,129,23,0,151,81,62,3,4,0,0,0,0,0,"Withdrawn"
612327,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","0-35",0,30,"N",269,-50,62,81.625,69.75,491,2021,884,1556,1271,1133,1267,10,1365,246,107,10,39,0,0,296,0,0,"Pass"
61236,"STEM","2014J","M","HE Qualification","Middle(30-60%)","35-55",0,110,"N",269,-23,0,0,56,75,425,6,0,0,193,170,0,83,17,23,0,14,0,0,0,0,0,"Withdrawn"
612439,"STEM","2014J","M","HE Qualification","Low(0-30%)","0-35",0,60,"N",269,-122,56,85.25,78,26,410,102,49,43,143,125,0,63,159,34,2,28,0,3,15,0,0,"Fail"
612449,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","35-55",0,60,"N",269,-141,0,87.5,22,324,1447,703,1138,486,689,268,2,1752,159,238,20,154,0,0,524,0,0,"Withdrawn"
612568,"STEM","2014J","F","A Level or Equivalent","Low(0-30%)","35-55",0,60,"N",269,-17,0,0,89,10,205,2,0,0,41,134,0,2,19,9,0,3,0,0,0,0,0,"Withdrawn"
612798,"STEM","2014J","F","HE Qualification","High(60-100%)","0-35",0,90,"N",269,-64,70,83.25,76,3,1232,538,621,631,285,2245,2,122,203,93,1,25,0,0,0,0,0,"Pass"
613122,"STEM","2014J","M","HE Qualification","Middle(30-60%)","35-55",0,60,"N",269,-135,24,56.5,36.6666666666667,47,1975,907,807,724,538,387,4,1467,186,680,9,57,0,0,159,0,0,"Fail"
613237,"STEM","2014J","M","A Level or Equivalent","Low(0-30%)","35-55",0,30,"N",269,-38,60,79.5,72.5,151,1334,666,678,635,832,557,2,273,132,84,1,10,0,0,0,0,0,"Pass"
613370,"STEM","2014J","M","A Level or Equivalent","High(60-100%)","35-55",0,60,"N",269,-75,88,83.2222222222222,94.25,348,875,359,560,552,416,692,4,97,524,391,7,27,0,15,138,0,0,"Distinction"
613644,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","0-35",0,60,"N",269,-41,0,58,89,0,216,2,0,0,31,94,0,67,10,5,0,2,0,0,0,0,0,"Withdrawn"
613667,"STEM","2014J","M","A Level or Equivalent","Middle(30-60%)","0-35",0,60,"N",269,-155,70,82.8,88.25,237,1744,428,445,252,656,1218,0,356,335,94,4,22,0,9,75,0,0,"Pass"
613806,"STEM","2014J","M","HE Qualification","High(60-100%)","0-35",0,30,"N",269,-24,98,0,99,41,928,838,970,1372,592,2464,9,722,238,42,0,82,0,0,0,0,0,"Distinction"
